v,v_eff,m,t
"[2.47416464e-06 5.70826651e-06 5.09265360e-07 ... 4.18268304e-05
 3.11906869e-03 4.31429376e-05]","[2.47416464e-06 5.70826651e-06 5.09265360e-07 ... 4.18268304e-05
 3.11906869e-03 4.31429376e-05]","[-0.00471884  0.00716759  0.00214088 ...  0.0194021  -0.16754587
  0.01970499]",1
"[[1.61680787e-05]
 [2.74996547e-05]
 [1.50903835e-07]
 [6.18646961e-05]
 [7.94394820e-05]
 [4.00261118e-06]
 [5.48749537e-07]
 [5.21395841e-06]
 [8.82402182e-05]]","[[1.61680787e-05]
 [2.74996547e-05]
 [1.50903835e-07]
 [6.18646961e-05]
 [7.94394820e-05]
 [4.00261118e-06]
 [5.48749537e-07]
 [5.21395841e-06]
 [8.82402182e-05]]","[[ 0.01206286]
 [-0.01573203]
 [-0.00116539]
 [ 0.02359623]
 [ 0.02673865]
 [ 0.00600196]
 [-0.00222233]
 [-0.00685023]
 [ 0.02818088]]",1
"[[2.07688463e-05]
 [3.43285980e-05]
 [1.91051257e-07]
 [7.79947610e-05]
 [9.95996147e-05]
 [5.14112446e-06]
 [7.70994515e-07]
 [6.54275672e-06]
 [1.11243060e-04]]","[[2.07688463e-05]
 [3.43285980e-05]
 [1.91051257e-07]
 [7.79947610e-05]
 [9.95996147e-05]
 [5.14112446e-06]
 [7.70994515e-07]
 [6.54275672e-06]
 [1.11243060e-04]]","[[ 0.01367185]
 [-0.01757718]
 [-0.00131128]
 [ 0.02649439]
 [ 0.02993988]
 [ 0.00680221]
 [-0.00263419]
 [-0.00767364]
 [ 0.03164155]]",1
"[[2.56343231e-05]
 [4.12203290e-05]
 [2.32375992e-07]
 [9.45464528e-05]
 [1.20091705e-04]
 [6.34710068e-06]
 [1.03268864e-06]
 [7.89871261e-06]
 [1.34844911e-04]]","[[2.56343231e-05]
 [4.12203290e-05]
 [2.32375992e-07]
 [9.45464528e-05]
 [1.20091705e-04]
 [6.34710068e-06]
 [1.03268864e-06]
 [7.89871261e-06]
 [1.34844911e-04]]","[[ 0.0151891 ]
 [-0.01926092]
 [-0.00144616]
 [ 0.0291705 ]
 [ 0.03287591]
 [ 0.00755804]
 [-0.00304864]
 [-0.00843139]
 [ 0.03483682]]",1
"[[3.07721092e-05]
 [4.81713874e-05]
 [2.74630373e-07]
 [1.11516025e-04]
 [1.40905394e-04]
 [7.62369297e-06]
 [1.33745126e-06]
 [9.28202717e-06]
 [1.59039513e-04]]","[[3.07721092e-05]
 [4.81713874e-05]
 [2.74630373e-07]
 [1.11516025e-04]
 [1.40905394e-04]
 [7.62369297e-06]
 [1.33745126e-06]
 [9.28202717e-06]
 [1.59039513e-04]]","[[ 0.01664178]
 [-0.02082168]
 [-0.00157216]
 [ 0.03168034]
 [ 0.03561107]
 [ 0.00828331]
 [-0.00346945]
 [-0.00913993]
 [ 0.03783326]]",1
"[[3.56231274e-05]
 [5.44689312e-05]
 [3.15234926e-07]
 [1.27109826e-04]
 [1.59863689e-04]
 [8.83249259e-06]
 [1.65017341e-06]
 [1.05567262e-05]
 [1.81275396e-04]]","[[3.56231274e-05]
 [5.44689312e-05]
 [3.15234926e-07]
 [1.27109826e-04]
 [1.59863689e-04]
 [8.83249259e-06]
 [1.65017341e-06]
 [1.05567262e-05]
 [1.81275396e-04]]","[[ 0.01790553]
 [-0.02214092]
 [-0.00168437]
 [ 0.0338229 ]
 [ 0.03793116]
 [ 0.00891585]
 [-0.00385377]
 [-0.00974733]
 [ 0.04039157]]",1
"[[3.11529484e-05]
 [4.88729003e-05]
 [3.15086700e-07]
 [1.12924786e-04]
 [1.42639008e-04]
 [7.71294155e-06]
 [1.34640211e-06]
 [9.54730824e-06]
 [1.61155828e-04]]","[[3.11529484e-05]
 [4.88729003e-05]
 [3.15086700e-07]
 [1.12924786e-04]
 [1.42639008e-04]
 [7.71294155e-06]
 [1.34640211e-06]
 [9.54730824e-06]
 [1.61155828e-04]]","[[ 0.01674445]
 [-0.02097275]
 [-0.00168398]
 [ 0.03187982]
 [ 0.03582947]
 [ 0.00833165]
 [-0.00348104]
 [-0.00926962]
 [ 0.03808415]]",1
"[[3.64478043e-05]
 [5.57255853e-05]
 [3.61498538e-07]
 [1.29901378e-04]
 [1.63252108e-04]
 [9.03305130e-06]
 [1.68922801e-06]
 [1.09478554e-05]
 [1.85366225e-04]]","[[3.64478043e-05]
 [5.57255853e-05]
 [3.61498538e-07]
 [1.29901378e-04]
 [1.63252108e-04]
 [9.03305130e-06]
 [1.68922801e-06]
 [1.09478554e-05]
 [1.85366225e-04]]","[[ 0.01811161]
 [-0.02239487]
 [-0.00180374]
 [ 0.03419229]
 [ 0.03833104]
 [ 0.00901651]
 [-0.00389911]
 [-0.00992626]
 [ 0.04084478]]",1
"[[4.16150196e-05]
 [6.21423571e-05]
 [4.06490107e-07]
 [1.46027202e-04]
 [1.82659726e-04]
 [1.03263766e-05]
 [2.05095692e-06]
 [1.22804846e-05]
 [2.08362240e-04]]","[[4.16150196e-05]
 [6.21423571e-05]
 [4.06490107e-07]
 [1.46027202e-04]
 [1.82659726e-04]
 [1.03263766e-05]
 [2.05095692e-06]
 [1.22804846e-05]
 [2.08362240e-04]]","[[ 0.01935291]
 [-0.02364913]
 [-0.0019127 ]
 [ 0.03625251]
 [ 0.0405455 ]
 [ 0.0096404 ]
 [-0.00429635]
 [-0.01051306]
 [ 0.04330427]]",1
"[[3.63355808e-05]
 [5.58199139e-05]
 [4.06445670e-07]
 [1.29757218e-04]
 [1.63090982e-04]
 [8.99790862e-06]
 [1.66300389e-06]
 [1.11163528e-05]
 [1.85280552e-04]]","[[3.63355808e-05]
 [5.58199139e-05]
 [4.06445670e-07]
 [1.29757218e-04]
 [1.63090982e-04]
 [8.99790862e-06]
 [1.66300389e-06]
 [1.11163528e-05]
 [1.85280552e-04]]","[[ 0.0180837 ]
 [-0.02241382]
 [-0.00191259]
 [ 0.03417331]
 [ 0.03831212]
 [ 0.00899895]
 [-0.00386873]
 [-0.01000236]
 [ 0.04083534]]",1
"[[3.97005410e-05]
 [6.00894359e-05]
 [4.47057757e-07]
 [1.40364607e-04]
 [1.75876381e-04]
 [9.83799485e-06]
 [1.88982414e-06]
 [1.20397701e-05]
 [2.00432827e-04]]","[[3.97005410e-05]
 [6.00894359e-05]
 [4.47057757e-07]
 [1.40364607e-04]
 [1.75876381e-04]
 [9.83799485e-06]
 [1.88982414e-06]
 [1.20397701e-05]
 [2.00432827e-04]]","[[ 0.01890251]
 [-0.02325521]
 [-0.00200587]
 [ 0.03554267]
 [ 0.03978552]
 [ 0.00940967]
 [-0.00412413]
 [-0.01040951]
 [ 0.04247229]]",1
"[1.50349695e-09 2.51018932e-09 2.66343862e-10 ... 1.99909192e-08
 1.26546951e-06 1.69934761e-08]","[1.50349695e-09 2.51018932e-09 2.66343862e-10 ... 1.99909192e-08
 1.26546951e-06 1.69934761e-08]","[-1.16324858e-04  1.50305369e-04  4.89601344e-05 ...  4.24167741e-04
 -3.37479267e-03  3.91077083e-04]",1
"[[3.41891066e-05]
 [5.33422738e-05]
 [4.41967297e-07]
 [1.23177790e-04]
 [1.55143269e-04]
 [8.45233939e-06]
 [1.50040632e-06]
 [1.07707762e-05]
 [1.76031729e-04]]","[[3.41891066e-05]
 [5.33422738e-05]
 [4.41967297e-07]
 [1.23177790e-04]
 [1.55143269e-04]
 [8.45233939e-06]
 [1.50040632e-06]
 [1.07707762e-05]
 [1.76031729e-04]]","[[ 0.01754144]
 [-0.02191074]
 [-0.00199442]
 [ 0.03329565]
 [ 0.03736696]
 [ 0.00872187]
 [-0.00367473]
 [-0.00984566]
 [ 0.03980308]]",1
"[[3.02039071e-05]
 [4.82641486e-05]
 [4.39109556e-07]
 [1.10436441e-04]
 [1.39653729e-04]
 [7.45262312e-06]
 [1.23945302e-06]
 [9.81911221e-06]
 [1.57939004e-04]]","[[3.02039071e-05]
 [4.82641486e-05]
 [4.39109556e-07]
 [1.10436441e-04]
 [1.39653729e-04]
 [7.45262312e-06]
 [1.23945302e-06]
 [9.81911221e-06]
 [1.57939004e-04]]","[[ 0.01648742]
 [-0.02084172]
 [-0.00198796]
 [ 0.03152662]
 [ 0.03545255]
 [ 0.00818985]
 [-0.00333992]
 [-0.00940064]
 [ 0.03770214]]",1
"[[3.53368992e-05]
 [5.50415190e-05]
 [4.98747510e-07]
 [1.27055715e-04]
 [1.59854552e-04]
 [8.72998098e-06]
 [1.55756711e-06]
 [1.12589606e-05]
 [1.81667299e-04]]","[[3.53368992e-05]
 [5.50415190e-05]
 [4.98747510e-07]
 [1.27055715e-04]
 [1.59854552e-04]
 [8.72998098e-06]
 [1.55756711e-06]
 [1.12589606e-05]
 [1.81667299e-04]]","[[ 0.01783345]
 [-0.02225699]
 [-0.00211866]
 [ 0.0338157 ]
 [ 0.03793008]
 [ 0.00886396]
 [-0.00374408]
 [-0.01006631]
 [ 0.0404352 ]]",1
"[[3.61603022e-05]
 [5.62059071e-05]
 [5.30134852e-07]
 [1.29781624e-04]
 [1.63156715e-04]
 [8.93095038e-06]
 [1.60280838e-06]
 [1.15707151e-05]
 [1.85606218e-04]]","[[3.61603022e-05]
 [5.62059071e-05]
 [5.30134852e-07]
 [1.29781624e-04]
 [1.63156715e-04]
 [8.93095038e-06]
 [1.60280838e-06]
 [1.15707151e-05]
 [1.85606218e-04]]","[[ 0.01804003]
 [-0.02249118]
 [-0.00218431]
 [ 0.03417652]
 [ 0.03831984]
 [ 0.00896541]
 [-0.00379806]
 [-0.01020473]
 [ 0.04087121]]",1
"[[3.28069945e-05]
 [5.20292826e-05]
 [5.32641695e-07]
 [1.19213854e-04]
 [1.50367672e-04]
 [8.08663586e-06]
 [1.37478168e-06]
 [1.07882319e-05]
 [1.70607639e-04]]","[[3.28069945e-05]
 [5.20292826e-05]
 [5.32641695e-07]
 [1.19213854e-04]
 [1.50367672e-04]
 [8.08663586e-06]
 [1.37478168e-06]
 [1.07882319e-05]
 [1.70607639e-04]]","[[ 0.01718322]
 [-0.0216394 ]
 [-0.00218947]
 [ 0.03275553]
 [ 0.03678735]
 [ 0.0085311 ]
 [-0.00351753]
 [-0.00985363]
 [ 0.03918506]]",1
"[[3.10587551e-05]
 [4.98487571e-05]
 [5.44472435e-07]
 [1.13676165e-04]
 [1.43641947e-04]
 [7.64463934e-06]
 [1.25741492e-06]
 [1.04071918e-05]
 [1.62767859e-04]]","[[3.10587551e-05]
 [4.98487571e-05]
 [5.44472435e-07]
 [1.13676165e-04]
 [1.43641947e-04]
 [7.64463934e-06]
 [1.25741492e-06]
 [1.04071918e-05]
 [1.62767859e-04]]","[[ 0.01671911]
 [-0.0211811 ]
 [-0.00221365]
 [ 0.03198571]
 [ 0.03595522]
 [ 0.00829468]
 [-0.00336404]
 [-0.00967805]
 [ 0.03827415]]",1
"[[3.51349654e-05]
 [5.52787060e-05]
 [6.04703918e-07]
 [1.26914283e-04]
 [1.59716830e-04]
 [8.65668356e-06]
 [1.50492268e-06]
 [1.16048693e-05]
 [1.81690583e-04]]","[[3.51349654e-05]
 [5.52787060e-05]
 [6.04703918e-07]
 [1.26914283e-04]
 [1.59716830e-04]
 [8.65668356e-06]
 [1.50492268e-06]
 [1.16048693e-05]
 [1.81690583e-04]]","[[ 0.01778243]
 [-0.0223049 ]
 [-0.00233288]
 [ 0.03379687]
 [ 0.03791374]
 [ 0.00882667]
 [-0.00368026]
 [-0.01021978]
 [ 0.04043779]]",1
"[[3.57248980e-05]
 [5.61590622e-05]
 [6.37785877e-07]
 [1.28921002e-04]
 [1.62150543e-04]
 [8.79786802e-06]
 [1.53333159e-06]
 [1.18637658e-05]
 [1.84605589e-04]]","[[3.57248980e-05]
 [5.61590622e-05]
 [6.37785877e-07]
 [1.28921002e-04]
 [1.62150543e-04]
 [8.79786802e-06]
 [1.53333159e-06]
 [1.18637658e-05]
 [1.84605589e-04]]","[[ 0.01793109]
 [-0.02248181]
 [-0.00239584]
 [ 0.03406302]
 [ 0.0382015 ]
 [ 0.00889836]
 [-0.00371483]
 [-0.01033315]
 [ 0.04076089]]",1
"[[3.21258957e-05]
 [5.16176033e-05]
 [6.35387875e-07]
 [1.17518659e-04]
 [1.48347018e-04]
 [7.89189529e-06]
 [1.29510660e-06]
 [1.09819785e-05]
 [1.68405090e-04]]","[[3.21258957e-05]
 [5.16176033e-05]
 [6.35387875e-07]
 [1.17518659e-04]
 [1.48347018e-04]
 [7.89189529e-06]
 [1.29510660e-06]
 [1.09819785e-05]
 [1.68405090e-04]]","[[ 0.01700391]
 [-0.02155362]
 [-0.00239134]
 [ 0.03252181]
 [ 0.03653934]
 [ 0.00842776]
 [-0.00341408]
 [-0.00994172]
 [ 0.0389313 ]]",1
"[[2.77816701e-05]
 [4.58755024e-05]
 [6.17996336e-07]
 [1.03381920e-04]
 [1.31110652e-04]
 [6.80424720e-06]
 [1.03179027e-06]
 [9.83234141e-06]
 [1.48284255e-04]]","[[2.77816701e-05]
 [4.58755024e-05]
 [6.17996336e-07]
 [1.03381920e-04]
 [1.31110652e-04]
 [6.80424720e-06]
 [1.03179027e-06]
 [9.83234141e-06]
 [1.48284255e-04]]","[[ 0.0158125 ]
 [-0.02031944]
 [-0.00235838]
 [ 0.03050307]
 [ 0.03435107]
 [ 0.00782549]
 [-0.00304731]
 [-0.00940697]
 [ 0.03653161]]",1
"[2.07756292e-08 3.50010645e-08 3.70333674e-09 ... 2.82396469e-07
 1.80064562e-05 2.41819465e-07]","[2.07756292e-08 3.50010645e-08 3.70333674e-09 ... 2.82396469e-07
 1.80064562e-05 2.41819465e-07]","[ 0.00043241 -0.00056126 -0.00018257 ... -0.00159423  0.0127302
 -0.00147525]",1
"[[3.23376745e-05]
 [5.21445133e-05]
 [6.95192829e-07]
 [1.18474212e-04]
 [1.49528767e-04]
 [7.93064374e-06]
 [1.28885602e-06]
 [1.12338172e-05]
 [1.69873177e-04]]","[[3.23376745e-05]
 [5.21445133e-05]
 [6.95192829e-07]
 [1.18474212e-04]
 [1.49528767e-04]
 [7.93064374e-06]
 [1.28885602e-06]
 [1.12338172e-05]
 [1.69873177e-04]]","[[ 0.01705987]
 [-0.02166335]
 [-0.00250135]
 [ 0.03265376]
 [ 0.03668459]
 [ 0.00844842]
 [-0.00340583]
 [-0.01005507]
 [ 0.03910062]]",1
"[[3.44150594e-05]
 [5.49932799e-05]
 [7.45924971e-07]
 [1.25308215e-04]
 [1.57822016e-04]
 [8.44147160e-06]
 [1.40753308e-06]
 [1.19162950e-05]
 [1.79673585e-04]]","[[3.44150594e-05]
 [5.49932799e-05]
 [7.45924971e-07]
 [1.25308215e-04]
 [1.57822016e-04]
 [8.44147160e-06]
 [1.40753308e-06]
 [1.19162950e-05]
 [1.79673585e-04]]","[[ 0.0175993 ]
 [-0.02224724]
 [-0.00259101]
 [ 0.03358235]
 [ 0.03768817]
 [ 0.00871626]
 [-0.00355918]
 [-0.010356  ]
 [ 0.04021271]]",1
"[[2.93460513e-05]
 [4.83728004e-05]
 [7.21119935e-07]
 [1.08961801e-04]
 [1.37969460e-04]
 [7.17137663e-06]
 [1.09388380e-06]
 [1.05588117e-05]
 [1.56399199e-04]]","[[2.93460513e-05]
 [4.83728004e-05]
 [7.21119935e-07]
 [1.08961801e-04]
 [1.37969460e-04]
 [7.17137663e-06]
 [1.09388380e-06]
 [1.05588117e-05]
 [1.56399199e-04]]","[[ 0.0162516 ]
 [-0.02086517]
 [-0.00254756]
 [ 0.03131543]
 [ 0.03523812]
 [ 0.00803383]
 [-0.00313767]
 [-0.0097483 ]
 [ 0.0375179 ]]",1
"[[3.31268531e-05]
 [5.35700233e-05]
 [7.95244628e-07]
 [1.21458284e-04]
 [1.53181842e-04]
 [8.10398652e-06]
 [1.30695094e-06]
 [1.17552158e-05]
 [1.74287606e-04]]","[[3.31268531e-05]
 [5.35700233e-05]
 [7.95244628e-07]
 [1.21458284e-04]
 [1.53181842e-04]
 [8.10398652e-06]
 [1.30695094e-06]
 [1.17552158e-05]
 [1.74287606e-04]]","[[ 0.01726678]
 [-0.02195746]
 [-0.00267529]
 [ 0.03306243]
 [ 0.03713   ]
 [ 0.00854025]
 [-0.00342966]
 [-0.01028576]
 [ 0.03960541]]",1
"[[2.82504608e-05]
 [4.71076225e-05]
 [7.66632264e-07]
 [1.05603433e-04]
 [1.33890556e-04]
 [6.88411111e-06]
 [1.01467990e-06]
 [1.04124567e-05]
 [1.51700494e-04]]","[[2.82504608e-05]
 [4.71076225e-05]
 [7.66632264e-07]
 [1.05603433e-04]
 [1.33890556e-04]
 [6.88411111e-06]
 [1.01467990e-06]
 [1.04124567e-05]
 [1.51700494e-04]]","[[ 0.01594535]
 [-0.0205905 ]
 [-0.00262673]
 [ 0.03082906]
 [ 0.03471333]
 [ 0.00787128]
 [-0.00302194]
 [-0.0096805 ]
 [ 0.03695003]]",1
"[[3.29349188e-05]
 [5.35802415e-05]
 [8.57522426e-07]
 [1.21140991e-04]
 [1.52820229e-04]
 [8.03906601e-06]
 [1.27462183e-06]
 [1.19022606e-05]
 [1.73938857e-04]]","[[3.29349188e-05]
 [5.35802415e-05]
 [8.57522426e-07]
 [1.21140991e-04]
 [1.52820229e-04]
 [8.03906601e-06]
 [1.27462183e-06]
 [1.19022606e-05]
 [1.73938857e-04]]","[[ 0.01721669]
 [-0.02195956]
 [-0.00277808]
 [ 0.03301922]
 [ 0.03708614]
 [ 0.00850597]
 [-0.00338697]
 [-0.0103499 ]
 [ 0.03956576]]",1
"[[2.80948338e-05]
 [4.71348355e-05]
 [8.25775044e-07]
 [1.05368996e-04]
 [1.33629966e-04]
 [6.82918729e-06]
 [9.88241503e-07]
 [1.05460303e-05]
 [1.51462063e-04]]","[[2.80948338e-05]
 [4.71348355e-05]
 [8.25775044e-07]
 [1.05368996e-04]
 [1.33629966e-04]
 [6.82918729e-06]
 [9.88241503e-07]
 [1.05460303e-05]
 [1.51462063e-04]]","[[ 0.01590137]
 [-0.02059644]
 [-0.00272616]
 [ 0.03079482]
 [ 0.03467953]
 [ 0.00783981]
 [-0.00298231]
 [-0.0097424 ]
 [ 0.03692098]]",1
"[[3.20093670e-05]
 [5.26129968e-05]
 [9.12458426e-07]
 [1.18445133e-04]
 [1.49574888e-04]
 [7.79072811e-06]
 [1.19894742e-06]
 [1.18315968e-05]
 [1.70192721e-04]]","[[3.20093670e-05]
 [5.26129968e-05]
 [9.12458426e-07]
 [1.18445133e-04]
 [1.49574888e-04]
 [7.79072811e-06]
 [1.19894742e-06]
 [1.18315968e-05]
 [1.70192721e-04]]","[[ 0.01697305]
 [-0.02176045]
 [-0.00286568]
 [ 0.03264975]
 [ 0.03669024]
 [ 0.00837356]
 [-0.00328489]
 [-0.01031913]
 [ 0.03913738]]",1
"[[2.77927504e-05]
 [4.69601235e-05]
 [8.84615828e-07]
 [1.04652865e-04]
 [1.32781284e-04]
 [6.73716726e-06]
 [9.53888128e-07]
 [1.06345398e-05]
 [1.50534025e-04]]","[[2.77927504e-05]
 [4.69601235e-05]
 [8.84615828e-07]
 [1.04652865e-04]
 [1.32781284e-04]
 [6.73716726e-06]
 [9.53888128e-07]
 [1.06345398e-05]
 [1.50534025e-04]]","[[ 0.01581565]
 [-0.02055824]
 [-0.00282162]
 [ 0.03068999]
 [ 0.03456923]
 [ 0.00778682]
 [-0.00293002]
 [-0.00978319]
 [ 0.03680769]]",1
"[[3.14003671e-05]
 [5.20607682e-05]
 [9.72348065e-07]
 [1.16774632e-04]
 [1.47572550e-04]
 [7.62048036e-06]
 [1.14305034e-06]
 [1.18494791e-05]
 [1.67907725e-04]]","[[3.14003671e-05]
 [5.20607682e-05]
 [9.72348065e-07]
 [1.16774632e-04]
 [1.47572550e-04]
 [7.62048036e-06]
 [1.14305034e-06]
 [1.18494791e-05]
 [1.67907725e-04]]","[[ 0.01681081]
 [-0.02164594]
 [-0.00295823]
 [ 0.03241869]
 [ 0.03644383]
 [ 0.00828157]
 [-0.00320741]
 [-0.01032692]
 [ 0.03887376]]",1
"[5.19105181e-09 9.23298041e-09 9.51491593e-10 ... 7.29108086e-08
 4.75707666e-06 6.40942646e-08]","[5.19105181e-09 9.23298041e-09 9.51491593e-10 ... 7.29108086e-08
 4.75707666e-06 6.40942646e-08]","[-2.16146863e-04  2.88265197e-04  9.25387721e-05 ...  8.10060045e-04
 -6.54321709e-03  7.59505353e-04]",1
"[[2.77058743e-05]
 [4.70896689e-05]
 [9.48786177e-07]
 [1.04666544e-04]
 [1.32826623e-04]
 [6.69741319e-06]
 [9.30942485e-07]
 [1.07913485e-05]
 [1.50648604e-04]]","[[2.77058743e-05]
 [4.70896689e-05]
 [9.48786177e-07]
 [1.04666544e-04]
 [1.32826623e-04]
 [6.69741319e-06]
 [9.30942485e-07]
 [1.07913485e-05]
 [1.50648604e-04]]","[[ 0.01579091]
 [-0.02058657]
 [-0.00292217]
 [ 0.030692  ]
 [ 0.03457513]
 [ 0.00776381]
 [-0.00289456]
 [-0.00985506]
 [ 0.0368217 ]]",1
